Year,Player Name,Status,Normalized Price,Normalized Score
2020,Shahbaz Nadeem (R),R,1.7493506000784091,69.29099597053073
2020,Shardul Thakur (R),R,1.4213473625637072,105.06945546604244
2020,Shivam Mavi (R),R,1.6400161875735082,89.79489729018624
2020,Suryakumar Yadav (R),R,1.7493506000784091,1437.725014623798
2020,Syed Khaleel Ahmed (R),R,1.6400161875735082,45.41271677509981
2020,Trent Boult (R),R,1.7493506000784091,106.02081637924985
2020,Vijay Shankar (R),R,1.7493506000784091,344.4931907040184
2020,Washington Sundar (R),R,1.7493506000784091,415.6881652525006
2020,Alex Carey,U,0.0,114.5327945366527
2020,Ambati Rayadu (R),R,1.2026785375539062,1100.5599421297036
2020,Chris Gayle (R),R,1.0933441250490057,878.253162820242
2020,Chris Lynn,U,0.0,0.0
2020,Chris Woakes,U,0.0,0.0
2020,Dale Steyn,U,0.0,35.44039333216588
2020,Faf du Plessis (R),R,0.8746753000392046,1351.83233085476
2020,Harbhajan Singh (R),R,1.0933441250490057,0.0
2020,Jason Roy,U,0.0,0.0
2020,Jonny Bairstow (R),R,1.2026785375539062,1057.9573217904451
2020,Josh Hazlewood,U,0.0,20.35937489294636
2020,Lasith Malinga (R),R,1.0933441250490057,0.0
2020,Lockie Ferguson (R),R,0.8746753000392046,179.76573979549676
2020,Mayank Markande (R),R,1.0933441250490057,0.0
2020,Mitchell Marsh,U,0.0,0.6283757683008135
2020,Moeen Ali (R),R,0.9293425062916547,64.84837928864395
2020,Murali Vijay (R),R,1.0933441250490057,118.14344170130917
2020,Pathiv Patel (R),R,0.9293425062916547,0.0
2020,Priyam Garg,U,0.0,420.95898119700786
2020,Rahul Chahar (R),R,1.0386769187965554,92.62258824753991
2020,Ravi Bishnoi,U,0.0,103.39043541314267
2020,Sherfane Rutherford (R),R,1.0933441250490057,0.0
2020,Shubham Gill (R),R,0.9840097125441051,1359.4030021112478
2020,Varun Aaron (R),R,1.3120129500588067,10.17968744647318
2020,Virat Singh,U,0.0,0.0
2020,Yashasvi Jaiswal,U,0.0,141.28777799936475
2020,Andrew Tye,U,0.0,48.07074627501224
2020,Imran Tahir (R),R,0.5466720625245028,77.35305707783014
2020,Ishant Sharma (R),R,0.6013392687769531,0.0
2020,Kartik Tyagi,U,0.0,78.44014715699056
2020,Mandeep Singh (R),R,0.7653408875343038,458.8802020624253
2020,Mayank Agarwal (R),R,0.5466720625245028,1260.5205344598955
2020,Mitchell McClenaghan (R),R,0.5466720625245028,0.0
2020,Mohammad Nabi (R),R,0.5466720625245028,140.9384010721895
2020,Pawan Negi (R),R,0.5466720625245028,0.0
2020,Prithvi Shaw (R),R,0.6560064750294033,697.3777114179259
2020,Shreevats Goswami (R),R,0.5466720625245028,2.513503073203254
2020,Tom Banton,U,0.0,70.25241089603095
2020,Tom Curran,U,0.0,305.4408934556595
2020,Wridhhiman Saha (R),R,0.6560064750294033,660.5724859170107
2020,Basil Thampi (R),R,0.5193384593982777,15.26953116970977
2020,Anmolpreet Singh (R),R,0.4373376500196023,0.0
2020,Anuj Rawat,U,0.0,0.0
2020,Deepak Chahar (R),R,0.4373376500196023,104.23245894266576
2020,Rinku Singh (R),R,0.4373376500196023,48.51060931282281
2020,David Miller,U,0.0,0.0
2020,Dhawal Kulkarni (R),R,0.41000404689337705,27.648533805235797
2020,Hardus Viljoen (R),R,0.41000404689337705,0.0
2020,Harry Gurney (R),R,0.41000404689337705,0.0
2020,Avesh Khan (R),R,0.3826704437671519,0.0
2020,Rahul Tripathi,U,0.0,772.6596419634366
2020,Abhishek Sharma (R),R,0.30066963438847655,252.16468231604333
2020,Prabhsimran Singh,U,0.0,60.638261641028514
2020,Billy Stanlake (R),R,0.2733360312622514,0.0
2020,Deepak Hooda,U,0.0,399.93604149273585
2020,Fabian Allen,U,0.0,0.0
2020,Gurkeerat Singh (R),R,0.2733360312622514,239.88244954883558
2020,Isuru Udana,U,0.0,109.55228819710044
2020,James Neesham,U,0.0,99.83005830995026
2020,Jayant Yadav (R),R,0.2733360312622514,16.048717122402778
2020,Keemo Paul (R),R,0.2733360312622514,0.0
2020,Lungisani Ngidi (R),R,0.2733360312622514,40.56919635303713
2020,Mitchell Santner (R),R,0.2733360312622514,16.82161931741278
2020,Mohit Sharma,U,0.0,1032.4967924104328
2020,Oshane Thomas,U,0.0,0.0
2020,Saurabh Tiwary,U,0.0,327.93046220314557
2020,Asif K M (R),R,0.21866882500980114,0.0
2020,T Natarajan (R),R,0.21866882500980114,106.02710013693287
2020,Darshan Nalkande (R),R,0.16400161875735084,0.0
2020,Shashank Singh (R),R,0.16400161875735084,0.0
2020,Sarfaraz Khan (R),R,0.1366680156311257,117.54271446681358
2020,Abdul Samad,U,0.0,364.89906540381907
2020,Aditya Tare (R),R,0.10933441250490057,0.0
2020,Akash Singh,U,0.0,47.80682845232589
2020,Anirudha Ashok Joshi,U,0.0,0.0
2020,Ankul Roy (R),R,0.10933441250490057,0.0
2020,Arshdeep Singh (R),R,0.10933441250490057,47.80682845232589
2020,Chris Green,U,0.0,878.253162820242
2020,Devdutt Padikkal (R),R,0.10933441250490057,1446.688166582841
2020,Digvijay Deshmukh,U,0.0,0.0
2020,Harpreet Brar (R),R,0.10933441250490057,0.0
2020,Harshal Patel (R),R,0.10933441250490057,106.52854400003693
2020,Ishan Porel,U,0.0,0.0
2020,Jagadeesan Narayan (R),R,0.10933441250490057,0.0
2020,Jagadeesha Suchith (R),R,0.10933441250490057,0.0
2020,Joshua Philippe,U,0.0,259.6184756796276
2020,Lalit Yadav,U,0.0,0.0
2020,M Siddharth,U,0.0,0.0
2020,Mahipal Lomror (R),R,0.10933441250490057,198.4297568655675
2020,Manan Vohra (R),R,0.10933441250490057,0.0
2020,Mohsin Khan,U,0.0,0.0
2020,Monu Singh (R),R,0.10933441250490057,0.0
2020,Murugan Ashwin (R),R,0.10933441250490057,77.3153545317321
2020,Nikhil Shankar Naik,U,0.0,8.713058403259081
2020,Pavan Deshpande,U,0.0,114.5466188035553
2020,Prasidh Krishna (R),R,0.10933441250490057,43.74752098910265
2020,Pravin Tambe,U,0.0,32.52975677339652
2020,Prince Balwant Rai Singh,U,0.0,0.0
2020,R. Sai Kishore,U,0.0,0.0
2020,Riyan Parag (R),R,0.10933441250490057,280.1248905023563
2020,Ruturaj Gaikwad (R),R,0.10933441250490057,640.5298124112878
2020,Sandeep Bavanaka,U,0.0,0.0
2020,Sandeep Lamichhane (R),R,0.10933441250490057,0.0
2020,Sandeep Warrier (R),R,0.10933441250490057,0.0
2020,Sanjay Yadav,U,0.0,16.048717122402778
2020,Shahbaz Ahamad,U,0.0,31.374802111259623
2020,Shreyas Gopal (R),R,0.10933441250490057,196.28196848951535
2020,Siddhesh Lad (R),R,0.10933441250490057,0.0
2020,Tajinder Dhillon,U,0.0,0.0
2020,Tushar Deshpande,U,0.0,114.5466188035553
2021,Ms dhoni,R,18.39190257775748,263.6225072651015
2021,Deepak chahar,S,17.165775739240317,66.39333141593968
2021,Moeen Ali,S,8.582887869620158,799.0710092840462
2021,Ravindra jadeja,R,8.582887869620158,547.74386250579
2021,Dwayne bravo,S,8.276356159990867,164.80377436090026
2021,Sam Curran,R,6.74369761184441,169.9033608188438
2021,Shardul thakur,R,3.1879297801446302,90.50487252537893
2021,Ambati rayudu,R,2.6974790447377646,553.6340060056918
2021,Suresh Raina,S,2.452253677034331,357.3901101021261
2021,Ruturaj Gaikwad,R,0.24522536770343312,1364.9994784360138
2021,Faf du Plessis,U,0.0,1357.9822751804938
2021,Rishabh pant,R,19.61802941627465,912.9031472608946
2021,Shimron hetmyer,S,9.502482998508032,517.1032714107804
2021,Ravichandran ashwin,R,9.318563972730457,147.59009021120275
2021,Shreyas iyer,R,8.582887869620158,403.114996174794
2021,Tom curran,S,6.437165902215119,76.03794785971537
2021,Shikhar dhawan,R,6.3758595602892605,1279.4954849059047
2021,Marcus Stoinis,S,5.885408824882394,221.3478956831591
2021,Amit mishra,R,2.452253677034331,21.79640243945958
2021,Chris woakes,S,1.8391902577757484,62.52758824141553
2021,Prithvi shaw,R,1.4713522062205986,1011.8466105042922
2021,Avesh khan,R,0.8582887869620158,100.39087358241994
2021,Anrich Nortje,R,0.6130634192585828,39.12045947923754
2021,Praveen dubey,S,0.24522536770343312,0.0
2021,Ajinkya rahane,U,0.0,27.63808954859428
2021,Jhye Richardson,S,17.165775739240317,61.0326188521961
2021,Lokesh rahul,R,13.48739522368882,1343.8931308946994
2021,Riley Meredith,S,9.809014708137324,21.5541204856245
2021,Shahrukh Khan,S,6.437165902215119,339.7385237543859
2021,Mohammad shami,R,5.885408824882394,101.27385670306333
2021,Deepak hooda,S,5.149732721772096,374.33279739975626
2021,Nicholas Pooran,R,5.149732721772096,197.37544236203257
2021,Chris gayle,R,2.452253677034331,428.638054000465
2021,Simran singh,S,0.7356761031102993,52.68286485058344
2021,Murugan ashwin,S,0.24522536770343312,60.57497516161873
2021,Arshdeep singh,R,0.24522536770343312,66.56292878362423
2021,Patrick cummins,R,19.004965997016065,243.54720403844067
2021,Andre russell,R,10.422078127395906,431.93039655091275
2021,Dinesh karthik,R,9.073338605027025,490.2593282664233
2021,Eoin morgan,R,6.437165902215119,310.63776907708353
2021,Varun chakravarthy,R,4.904507354068662,77.84967847005991
2021,Nitish rana,R,4.168831250958363,841.8337741359379
2021,Shakib al hasan,S,3.92360588325493,141.0852684210157
2021,Harbhajan singh,S,2.452253677034331,17.94681139519109
2021,Shubman gill,R,2.207028309330898,1051.4148429278398
2021,Rahul tripathi,S,0.7356761031102993,892.1611199909024
2021,Prasidh krishna,S,0.24522536770343312,44.849081676582536
2021,Rohit sharma,R,18.39190257775748,849.2538833072796
2021,Hardik pandya,R,13.48739522368882,289.61666888989623
2021,Krunal pandya,R,10.789916178951058,354.47285590983773
2021,Jasprit bumrah,R,8.582887869620158,112.6225228888124
2021,Ishan kishan,S,7.601986398806426,544.9594147178263
2021,Kieron Pollard,R,6.621084927992694,549.2576760469746
2021,Suryakumar yadav,R,3.4331551478480633,682.9721890279853
2021,Trent boult,R,2.6974790447377646,57.716048106364795
2021,Chris lynn,S,2.452253677034331,120.60257257568412
2021,Rahul chahar,S,2.3296409931826143,88.20139928280614
2021,Marco Jansen,S,0.24522536770343312,12.607635005121743
2021,Mayank agarwal,R,1.2261268385171655,948.5365412860463
2021,Chris morris,S,19.924561125903942,206.6018981003003
2021,Ben stokes,R,15.32658548146457,1.346010854639332
2021,Sanju samson,R,9.809014708137324,1043.3423671622827
2021,Shivam dube,S,5.394958089475529,512.6434887790755
2021,Jos Buttler,R,5.394958089475529,547.3140363728753
2021,Rahul tewatia,R,3.678380515551497,392.549708306445
2021,Riyan parag,R,1.5939648900723151,228.35612553298117
2021,Chetan Sakariya,S,1.4713522062205986,100.09205917269
2021,Mustafizur rahman,S,1.2261268385171655,79.98893838836669
2021,Manan vohra,S,0.24522536770343312,103.48041716410206
2021,Shreyas gopal,R,0.24522536770343312,27.9970257764981
2021,Virat kohli,R,20.844156254791812,892.259827453576
2021,Kyle Jamieson,S,18.39190257775748,188.09065948673046
2021,Glenn maxwell,S,17.47230744886961,1116.3814028378617
2021,Ab de villiers,R,13.48739522368882,672.5244527742749
2021,Harshal patel,S,13.180863514059528,226.51298800269507
2021,Yuzvendra chahal,R,7.356761031102994,94.21537578133467
2021,Daniel christian,S,5.885408824882394,62.110324876477335
2021,Washington sundar,R,3.92360588325493,102.07697651299812
2021,Mohammed siraj,R,3.1879297801446302,104.9152647351476
2021,Shahbaz Ahmed,S,2.942704412441197,163.27919273287878
2021,Rajat Patidar,S,0.24522536770343312,167.1081449440428
2021,David warner,R,15.32658548146457,443.02601269598966
2021,Manish pandey,R,13.48739522368882,645.4014367127226
2021,Rashid Khan,R,11.03514154665449,253.74637695432781
2021,Bhuvneshwar kumar,R,9.809014708137324,124.6567572698578
2021,T natarajan,R,4.904507354068662,13.199879781163046
2021,Kane williamson,R,3.678380515551497,596.9576087136832
2021,Vijay shankar,R,2.574866360886048,154.8432940365692
2021,Wriddhiman saha,R,1.4713522062205986,307.61911540041245
2021,Mohammad nabi,S,1.2261268385171655,100.41958848065224
2021,Abdul Samad,R,0.24522536770343312,250.79861318266765
2021,Sandeep sharma,R,0.24522536770343312,52.263806804505734
2021,Jonny bairstow,U,0.0,540.0231442435789
2021,Jason Roy,U,0.0,337.3067308103375
2021,Liam Plunkett,U,0.0,0.0
2021,Adil Rashid,U,0.0,0.0
2021,Alex Carey,U,0.0,0.0
2021,Alex Hales,U,0.0,0.0
2021,David Willey,U,0.0,285.31212617675965
2021,Lewis Gregory,U,0.0,0.0
2021,Morne Morkel,U,0.0,0.0
2021,Shaun Marsh,U,0.0,0.0
2021,Aaron Finch,U,0.0,0.0
2021,Billy Stanlake,U,0.0,0.0
2021,Evin Lewis,U,0.0,330.0023785724947
2021,Hanuma Vihari,U,0.0,0.0
2021,Jason Behrendorff,U,0.0,0.0
2021,Marnus Labuschagne,U,0.0,0.0
2021,Matthew Wade,U,0.0,0.0
2021,Mushfiqur Rahim,U,0.0,79.98893838836669
2021,Sheldon Cottrell,U,0.0,0.0
2021,Corey Anderson,U,0.0,0.0
2021,Darren Bravo,U,0.0,164.80377436090026
2021,Fidel Edwards,U,0.0,0.0
2021,Hilton Cartwright,U,0.0,0.0
2021,James Faulkner,U,0.0,0.0
2021,Keemo Paul,U,0.0,0.0
2021,Mohammad Mahmudullah,U,0.0,0.0
2021,Sherfane Rutherford,U,0.0,0.0
2021,Tim Southee,U,0.0,29.75132659037803
2021,Abhimanyu Mithun,U,0.0,0.0
2021,Akeal Hosein,U,0.0,0.0
2021,Alzarri Joseph,U,0.0,0.0
2021,Andile Phehlukwayo,U,0.0,0.0
2021,Ben Duckett,U,0.0,0.0
2021,Ben McDermott,U,0.0,0.0
2021,Beuran Hendricks,U,0.0,0.0
2021,Blair Tickner,U,0.0,0.0
2021,Carlos Brathwaite,U,0.0,0.0
2021,Chemar Holder,U,0.0,0.0
2021,Colin De Grandhomme,U,0.0,0.0
2021,Colin Munro,U,0.0,0.0
2021,Daryl Mitchell,U,0.0,0.0
2021,Daryn Dupavillon,U,0.0,0.0
2021,Dasun Shanaka,U,0.0,0.0
2021,David Wiese,U,0.0,0.0
2021,Devon Conway,U,0.0,0.0
2021,Dushmantha Chameera,U,0.0,0.0
2021,Dwaine Pretorius,U,0.0,0.0
2021,George Linde,U,0.0,0.0
2021,Glenn Phillips,U,0.0,77.95915401957059
2021,Gurkeerat Singh Mann,U,0.0,0.0
2021,Hardus Viljoen,U,0.0,0.0
2021,Ish Sodhi,U,0.0,0.0
2021,Isuru Udana,U,0.0,0.0
2021,Jack Wildermuth,U,0.0,0.0
2021,Jacob Duffy,U,0.0,0.0
2021,Jacques Snyman,U,0.0,0.0
2021,Joel Paris,U,0.0,0.0
2021,Karim Janat,U,0.0,0.0
2021,Kusal Janith Perera,U,0.0,0.0
2021,Kyle Mayers,U,0.0,0.0
2021,Martin Guptill,U,0.0,0.0
2021,Matt Henry,U,0.0,0.0
2021,Mitchell McClenaghan,U,0.0,0.0
2021,Mohammad Shaifuddin,U,0.0,101.27385670306333
2021,Mohit Sharma,U,0.0,849.2538833072796
2021,Naveen Ul Haq,U,0.0,0.0
2021,Neil Wagner,U,0.0,0.0
2021,Obed McCoy,U,0.0,0.0
2021,Oshane Thomas,U,0.0,0.0
2021,Parveez Rasool,U,0.0,0.0
2021,Qais Ahmad,U,0.0,0.0
2021,Rahmanullah Gurbaz,U,0.0,0.0
2021,Rahul Sharma,U,0.0,879.7087249043491
2021,Rassie Van der Dussen,U,0.0,0.0
2021,Ravi Bopara,U,0.0,0.0
2021,Reece Topley,U,0.0,0.0
2021,Rishi Dhawan,U,0.0,1279.4954849059047
2021,Romario Shepherd,U,0.0,0.0
2021,Rovman Powell,U,0.0,0.0
2021,Scott Kuggeleijn,U,0.0,0.0
2021,Sean Abbott,U,0.0,0.0
2021,Shannon Gabriel,U,0.0,0.0
2021,Stuart Binny,U,0.0,0.0
2021,Thisara Perera,U,0.0,0.0
2021,Varun Aaron,U,0.0,0.0
2021,Wanindu Hasaranga,U,0.0,7.268458615052391
2021,Wayne Parnell,U,0.0,0.0
2021,Ali Khan,U,0.0,253.74637695432781
2021,Brendan Doggett,U,0.0,0.0
2021,Fazalhaq Farooqi,U,0.0,0.0
2021,Mark Steketee,U,0.0,0.0
2021,Sandeep Lamichhane,U,0.0,0.0
2021,Ankit Singh Rajpoot,U,0.0,0.0
2021,Ben Dwarshuis,U,0.0,0.0
2021,Chris Green,U,0.0,428.638054000465
2021,Aakarshit Gomel,U,0.0,0.0
2021,Aamir Gani,U,0.0,0.0
2021,Aaron Hardie,U,0.0,0.0
2021,Abhimanyu Easwaran,U,0.0,0.0
2021,Ajay Dev Goud,U,0.0,0.0
2021,Akash Deep,U,0.0,0.0
2021,Akshay Wakhare,U,0.0,0.0
2021,Akshdeep Nath,U,0.0,66.56292878362423
2021,Amandeep Khare,U,0.0,52.263806804505734
2021,Aniket Choudhary,U,0.0,0.0
2021,Anirudha Ashok Joshi,U,0.0,0.0
2021,Ankit Sharma,U,0.0,849.2538833072796
2021,Ansh Patel,U,0.0,226.51298800269507
2021,Anustup Majumdar,U,0.0,0.0
2021,Apoorv Vijay Wankhade,U,0.0,0.0
2021,Arjit Gupta,U,0.0,0.0
2021,Armaan Jaffer,U,0.0,0.0
2021,Arshdeep Brar,U,0.0,0.0
2021,Arun Chaprana,U,0.0,0.0
2021,Arun Karthick,U,0.0,0.0
2021,Aryan Juyal,U,0.0,0.0
2021,Arzan Nagwaswalla,U,0.0,0.0
2021,Ashok Menaria,U,0.0,0.0
2021,Atharva Ankolekar,U,0.0,0.0
2021,Atit Sheth,U,0.0,0.0
2021,Avi Barot,U,0.0,0.0
2021,Ayush Badoni,U,0.0,0.0
2021,Azim Kazi,U,0.0,0.0
2021,Baba Aparajith,U,0.0,0.0
2021,Baltej Dhanda,U,0.0,0.0
2021,Chaitanya Bishnoi,U,0.0,0.0
2021,Chama Milind,U,0.0,0.0
2021,Cheepurupalli Stephen,U,0.0,0.0
2021,Deeparaj Gaonkar,U,0.0,0.0
2021,Dhruv Jurel,U,0.0,0.0
2021,Dhruv Patel,U,0.0,0.0
2021,Dhruv Shorey,U,0.0,0.0
2021,Digvijay Deshmukh,U,0.0,0.0
2021,Dikshanshu Negi,U,0.0,0.0
2021,Finn Allen,U,0.0,37.499862410251794
2021,G Periyasamy,U,0.0,0.0
2021,George Garton,U,0.0,28.89436634625766
2021,Gerald Coetzee,U,0.0,0.0
2021,Govinda Poddar,U,0.0,0.0
2021,Harpreet Bhatia,U,0.0,175.26317604201762
2021,Harsh Tyagi,U,0.0,0.0
2021,Himanshu Rana,U,0.0,0.0
2021,Himmat Singh,U,0.0,44.43540767392338
2021,Jake Weatherald,U,0.0,0.0
2021,Jay Gokul Bista,U,0.0,0.0
2021,Jayden Seales,U,0.0,0.0
2021,Jiyas K,U,0.0,0.0
2021,Jon Russ Jaggesar,U,0.0,0.0
2021,Josh Clarkson,U,0.0,0.0
2021,Josh Inglis,U,0.0,0.0
2021,K.L Shrijith,U,0.0,0.0
2021,Karan Sharma,U,0.0,17.26483256217383
2021,Karanveer Kaushal,U,0.0,0.0
2021,Karanveer Singh,U,0.0,44.161718800146716
